category_id,original_name,normalized_name,level_5,level_3,level_4,normalized_uom,price,remove_flag
14,ACH Item Adjustment Request,ACH Item Adjustment,ACH,Banking,Treasury Services,per service,15,No
14,ACH Letter of Indemnity,ACH Letter of Indemnity,ACH,Banking,Treasury Services,per service,37,No
14,ACH LV INPUT ,ACH Low Value Input,ACH,Banking,Treasury Services,per service,0,No
14,ACH LV MONTHLY MAINTENANCE,ACH Low Value Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,ACH LV MONTHLY MAINTENANCE ,ACH Low Value Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,ACH LV OFF US ITEMS,ACH Low Value Off US,ACH,Banking,Treasury Services,per service,2.5,No
14,ACH LV OFF US ITEMS ,ACH Low Value Off US,ACH,Banking,Treasury Services,per service,2.5,No
14,ACH MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,50,No
14,ACH MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH MONTHLY BASE,ACH Maintenance,ACH,Banking,Treasury Services,per service,10.5,No
14,ACH MONTHLY MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ACH MONTHLY MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,5.384615385,No
14,AUTOMATED CLEARING HOUSE ACH MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,general ach services ach monthly maintenance,ACH Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,tm ach service month,ACH Maintenance,ACH,Banking,Treasury Services,per service,40,No
14,TM ACH SERVICE/MONTH,ACH Maintenance,ACH,Banking,Treasury Services,per service,40,No
14,ACH MONTHLY MAINTENANCE ,ACH Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ACH MONTHLY MAINTENANCE                                                                        ,ACH Maintenance,ACH,Banking,Treasury Services,per service,38,No
14,ACH MONTHLY MAINTENANCE FEE,ACH Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,TM  ACH  MONTHLY   MAINTENANCE,ACH Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,251060 ACH MANUAL | TEM REVERSAL/DELETION,ACH Manual Item Reversal,ACH,Banking,Treasury Services,per service,40,No
14,ach manual tem reversal deletion,ACH Manual Item Reversal,ACH,Banking,Treasury Services,per service,40,No
14,251060 ACH MANUAL ITEM REVERSAL/DELETION,ACH Manual Item Reversal,ACH,Banking,Treasury Services,per service,40,No
14,251060 ACH MANUAL TEM REVERSAL/DELETION,ACH Manual Item Reversal,ACH,Banking,Treasury Services,per service,40,No
14,ACH MANUAL RECALLS,ACH Manual Recall,ACH,Banking,Treasury Services,per service,45,No
14,250501 ACH MISSING CONTROL TOTALS PER FILE,ACH Missing Control Per File,ACH,Banking,Treasury Services,per service,20,No
14,250501 ACH MISSING CONTROL TOTALS PER FILE,ACH Missing Control Per File,ACH,Banking,Treasury Services,per service,20,No
14,251053 ACH MONI TOR FRAUD REVIEW MO MAINT,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,251053 ACH MONIT TOR FRAUD REVIEW MO MAINT,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,251053 ACH MONITOI FRAUD REVIEW MO MAINT,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ach moni tor fraud review mo maint,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ach monit tor fraud review mo maint,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ach monitoi fraud review mo maint,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,ach monitor fraud review mo maint,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,251053 ACH MONITOR FRAUD REVIEW MO MAINT,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,251053 ACH MONITOR FRAUD REVIEW MO MAINT,ACH Monitor Fraud Review Maintenance,ACH,Banking,Treasury Services,per service,35,No
14,259999 ACH MONITO TRANSMISSION MO MAINT,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,259999 ACH MONITOR TRANSMISSIO MO MAINT,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,259999 ACH MONITOR TRANSMISSION MO MAINT,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,ach monito transmission mo maint,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,ach monitor transmissio mo maint,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,ach monitor transmission mo maint,ACH Monitor Transmission Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,250302 ACH NOC PER ELECTRONI C TEM,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,250302 ACH NOC PER ELECTRONI C TEM,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,0.5,No
14,250302 ACH NOC PER ELECTRONI TEM,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,ach noc per electroni c tem,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,0.5,No
14,ach noc per electroni tem,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,ach noc per electronic tem,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,250302 ACH NOC PER ELECTRONIC ITEM,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,250302 ACH NOC PER ELECTRONIC TEM,ACH NOC Electronic Item,ACH,Banking,Treasury Services,per service,4.5,No
14,250302 ACH NOC PER FAXED ITEM,ACH NOC Faxed Item,ACH,Banking,Treasury Services,per service,1,No
14,250302 ACH NOC PER FAXED TEM,ACH NOC Faxed Item,ACH,Banking,Treasury Services,per service,1,No
14,ach noc per faxed item,ACH NOC Faxed Item,ACH,Banking,Treasury Services,per service,1,No
14,ach noc per faxed tem,ACH NOC Faxed Item,ACH,Banking,Treasury Services,per service,1,No
14,ACH  NOTIFICATION   OF  CHANGE,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0.452,No
14,ACH  NOTIFICATION   OF  CHANGE,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0.5,No
14,ACH NOTIF OF CHANGE (NOC),ACH Notification of Change,ACH,Banking,Treasury Services,per service,4,No
14,ach notification of change,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0.452,No
14,ach notification of change,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0.5,No
14,NOTIF OF CHANGE TRANSM,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0.35,No
14,NOTIFICATION OF CHANGE,ACH Notification of Change,ACH,Banking,Treasury Services,per service,0,No
14,ACH  NOTIFICATION   OF CHANGE,ACH Notification of Change,ACH,Banking,Treasury Services,per service,1.25,No
14,ACH NOC ELECTRONIC,ACH Notification of Change,ACH,Banking,Treasury Services,per service,6.5,No
14,ACH NOC ITEM,ACH Notification of Change,ACH,Banking,Treasury Services,per service,2,No
14,ACH NOTIF OF CHANGE ,ACH Notification of Change,ACH,Banking,Treasury Services,per service,4,No
14,ACH NOC INFO REPORTING ADVICE,ACH Notification of Change Info Reporting Advice,ACH,Banking,Treasury Services,per service,2.25,No
14,ACH WELLS FARGO NOC INFO REPT ADVIC,ACH Notification of Change Info Reporting Advice,ACH,Banking,Treasury Services,per service,0,No
14,OLC  ACH  RETURNS   REPORT,ACH OLC Returns Report,ACH,Banking,Treasury Services,per service,3,No
14,OLC ACH RETURNS REPORT,ACH OLC Returns Report,ACH,Banking,Treasury Services,per service,3,No
14,ACH Orig Transit Item,ACH Originated Item,ACH,Banking,Treasury Services,per service,0.00451,No
14,ACH Orig Transit Item,ACH Originated Item,ACH,Banking,Treasury Services,per service,0.005,No
14,ACH Originated On US Item,ACH Originated Item,ACH,Banking,Treasury Services,per service,0.00451,No
14,ACH Originated On US Item,ACH Originated Item,ACH,Banking,Treasury Services,per service,0.005,No
14,PAYSOURCE ORIGINATED ITEM,ACH Originated Item,ACH,Banking,Treasury Services,per service,0.015,No
14,ACH Originated Payments,ACH Originated Payment,ACH,Banking,Treasury Services,per service,0,No
14,ACH ORIGINATION REJECT DATA FILE,ACH Originated Reject Data File,ACH,Banking,Treasury Services,per service,3.5,No
14,250000 ACH ORIGINATION MONTHLY MAI INTENANCE,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,250000 ACH ORIGINATION MONTHLY MAINTENANCE,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,251100 TC CB ACH ORIGINATION MO MAINT,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,55,No
14,ach origination monthly mai intenance,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,ach origination monthly maintenance,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,15,No
14,tc cb ach origination mo maint,ACH Origination Maintenance,ACH,Banking,Treasury Services,per service,55,No
14,ACH OUTPUT FILE,ACH Output File,ACH,Banking,Treasury Services,per service,50,No
14,ACH OUTPUT FILE ,ACH Output File,ACH,Banking,Treasury Services,per service,50,No
14,ACH Payment CA,ACH Payment,ACH,Banking,Treasury Services,per service,0.2,No
14,8039 ACH PAYMENT CA,ACH Payment,ACH,Banking,Treasury Services,per service,0.2,No
14,ACH Payment,ACH Payment,ACH,Banking,Treasury Services,per service,0.2,No
14,ACH Payment UK BACS,ACH Payment,ACH,Banking,Treasury Services,per service,0.05,No
14,ACH PAYMENT UK BACS (1),ACH Payment,ACH,Banking,Treasury Services,per service,0.05,No
14,ACH PAYMENT STP ,ACH Payment,ACH,Banking,Treasury Services,per service,0,No
14,ACH PAYMENT STP ,ACH Payment,ACH,Banking,Treasury Services,per service,,No
14,ACCELERATED ACH PAYMENT ,ACH Payment Accelerated,ACH,Banking,Treasury Services,per service,,No
14,ACH PAYMENT REPAIR ,ACH Payment Repair,ACH,Banking,Treasury Services,per service,0,No
14,ACH PAYMENT REPAIR ,ACH Payment Repair,ACH,Banking,Treasury Services,per service,,No
14,ACH PAYMENTS BASE FEE,ACH Payments Base Monthly Fee,ACH,Banking,Treasury Services,per service,55,No
14,ACH PAYMENTS FUTURE DATED ITEM,ACH Payments Future Dated Item,ACH,Banking,Treasury Services,per service,0.25,No
14,ACH POS PAY EXCEPTIONS PAID,ACH Payments Online Batch Release,ACH,Banking,Treasury Services,per service,30,No
14,ACH PAYMENTS ONLINE BATCH RELEASE,ACH Payments Online Batch Release,ACH,Banking,Treasury Services,per service,4.46154,No
14,ACH  POSITIVE  PAY  MONTHLY  MAINT,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH POSITIVE PAY ACCT MAINT,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,50,No
14,ach positive pay monthly maint,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH  POSITIVE  PAY  MONTHLY  MAINT                      1,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,12.5,No
14,ACH  POSITIVE  PAY  MONTHLY  MAINT                      1,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH POS PAY EXCEPTIONS PAID ,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,30,No
14,ACH POSITIVE PAY ACCT MAINT ,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,50,No
14,ACH POSITIVE PAY MONTHLY SERVICE,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH SERVICES * * ACH POSITIVE PAY MONTHLY MAINT,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH SERVICES ** ACH POSITIVE PAY MONTHLY MAINT,ACH Positive Pay Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,250107 ACH PPD CREDITS ORIGINATED PER ITEM,ACH PPD Credits Originated,ACH,Banking,Treasury Services,per service,0.125,No
14,ach ppd credits originated per item,ACH PPD Credits Originated,ACH,Banking,Treasury Services,per service,0.125,No
14,ACH PPD CREDITS ORIGINATED,ACH PPD Credits Originated,ACH,Banking,Treasury Services,per service,0.11,No
14,250107 ACH PPD DEBITS ORIGINATED PER | TEM,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,250107 ACH PPD DEBITS ORIGINATED PER ITEM,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,ach ppd debits originated per i tem,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,ach ppd debits originated per item,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,ach ppd debits originated per tem,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,250107 ACH PPD DEBITS ORIGINATED PER TEM,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.1875,No
14,250107 ACH PPD DEBITS ORIGINATED PER I TEM,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0. 18750,No
14,ACH PPD DEBITS ORIGINATED,ACH PPD Debits Originated,ACH,Banking,Treasury Services,per service,0.11,No
14,ACH Process Run,ACH Process Run,ACH,Banking,Treasury Services,per service,1.424870466,No
14,ACH Process Run,ACH Process Run,ACH,Banking,Treasury Services,per service,1.348039216,No
14,ACH Process Run,ACH Process Run,ACH,Banking,Treasury Services,per service,1.375,No
14,ACH Process Run,ACH Process Run,ACH,Banking,Treasury Services,per service,1.354679803,No
14,ACH Profile Maintenance,ACH Profile Maintenance,ACH,Banking,Treasury Services,per service,20,No
14,ACH Profile Maintenance,ACH Profile Maintenance,ACH,Banking,Treasury Services,per service,25,No
14,ACH Receipt,ACH Receipt,ACH,Banking,Treasury Services,per service,0.8,No
14,ACH RECEIVED ITEM,ACH Receipt,ACH,Banking,Treasury Services,per service,0.3,No
14,ACH RECEIVED ITEM,ACH Receipt,ACH,Banking,Treasury Services,per service,0.226,No
14,ACH RECEIVED ITEM,ACH Receipt,ACH,Banking,Treasury Services,per service,0.25,No
14,ACH RECEIVED ITEM,ACH Receipt,ACH,Banking,Treasury Services,per service,0.21,No
14,8091 ACH RECEIPT,ACH Receipt,ACH,Banking,Treasury Services,per service,0.8,No
14,ACH Receipt SEPA,ACH Receipt,ACH,Banking,Treasury Services,per service,0.05,No
14,ACH RECEIPT SEPA (1),ACH Receipt,ACH,Banking,Treasury Services,per service,0.05,No
14,ACH RECEIPT (1),ACH Receipt,ACH,Banking,Treasury Services,per service,0.05,No
14,ACH RECEIPT STP ,ACH Receipt,ACH,Banking,Treasury Services,per service,0,No
14,ACH RECEIPT STP ,ACH Receipt,ACH,Banking,Treasury Services,per service,,No
14,ACH Received Addenda Item,ACH Receipt - Addenda Item,ACH,Banking,Treasury Services,per service,0.01807,No
14,ACH Received Addenda Item,ACH Receipt - Addenda Item,ACH,Banking,Treasury Services,per service,0.02,No
14,ACH RECEIVED ADDENDA,ACH Receipt - Addenda Item,ACH,Banking,Treasury Services,per service,0,No
14,Intl ACH Received Item,ACH Receipt International Item,ACH,Banking,Treasury Services,per service,0.5424,No
14,Intl ACH Received Item,ACH Receipt International Item,ACH,Banking,Treasury Services,per service,0.6,No
14,ACH Redeposited Item,ACH Redposited Item,ACH,Banking,Treasury Services,per service,0.4068,No
14,ACH Redeposited Item,ACH Redposited Item,ACH,Banking,Treasury Services,per service,0.45,No
14,ACH Redeposited Items Elec,ACH Redposited Item,ACH,Banking,Treasury Services,per service,0,No
14,ACH Remittance Monthly Maint,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,30.37,No
14,ACH Remittance Monthly Maint,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,33.6,No
14,ach remittance monthly maint first,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,36.16,No
14,ach remittance monthly maint first,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,40,No
14,ach remittance monthly maint next,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,28.928,No
14,ach remittance monthly maint next,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,32,No
14,New Item,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,36.16,No
14,New Item,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,28.928,No
14,New Item,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,40,No
14,New Item,ACH Remittance Maintenance,ACH,Banking,Treasury Services,per service,32,No
